id,EAP,HPL,MWS
id15625,0.04785437,0.15869166,0.793454
id22815,0.239634,0.7558012,0.004564809
id23200,0.521182,0.41942498,0.05939304
id04369,0.008705789,0.985225,0.0060691093
id04659,0.653721,0.05493696,0.29134202
id05051,0.0024544506,0.0006909742,0.9968546
id07815,0.01369243,0.96127063,0.025036938
id27535,0.9925839,0.0057067876,0.0017094081
id11916,0.0019171305,0.0047924058,0.9932904
id07097,0.055059593,0.87478286,0.07015749
id24599,0.94179803,0.030287953,0.02791404
id03434,0.029707365,0.024598166,0.9456945
id01685,0.1807187,0.73152393,0.08775734
id23165,0.6124507,0.25710294,0.13044636
id08601,0.0024208892,0.9972403,0.00033874315
id19593,0.9656512,0.02419557,0.0101532005
id04582,0.42926848,0.006898502,0.563833
id25659,0.3006404,0.042875357,0.65648425
id08590,0.004649056,0.0012445714,0.9941064
id21959,0.46243456,0.40036812,0.13719733
id21373,0.9918676,0.0071558617,0.0009765733
id12581,0.15926257,0.19119805,0.64953935
id05240,0.8125337,0.16860498,0.018861342
id25188,0.0011019757,0.00075098133,0.998147
id15719,0.0016493759,0.99469393,0.0036567189
id17546,0.8152522,0.048624195,0.13612361
id18546,0.51207405,0.4429239,0.045002025
id16043,0.0011622894,0.9871252,0.011712462
id05236,0.9911566,0.00820106,0.00064239284
id01665,0.9982918,0.00057477417,0.0011334328
id12811,0.849202,0.07177924,0.079018824
id11468,0.0016252642,0.0020064723,0.9963683
id20311,0.95526236,0.0066370443,0.0381006
id04045,0.0002845464,0.00011642932,0.99959904
id02671,0.26263815,0.5572372,0.18012461
id19889,0.0008809095,0.9979838,0.0011352081
id10371,0.090475954,0.72881126,0.18071276
id13583,0.3410184,0.054468177,0.6045134
id11070,0.50760645,0.48437172,0.008021829
id13087,0.0012328149,0.9987116,5.5655197e-05
id21670,0.023545412,0.012600707,0.96385384
id16432,0.025340993,0.96341836,0.011240656
id13899,0.98762685,0.009454797,0.00291841
id02925,0.10832122,0.8856245,0.0060542603
id27528,0.0731003,0.92321295,0.0036867727
id15950,0.60323316,0.2922248,0.10454205
id07604,0.99184287,0.004453231,0.003703926
id12682,0.9865537,0.012231969,0.0012143111
id16688,0.02824246,0.9696419,0.0021155742
id24150,0.0007983845,0.9981078,0.0010937805
id04599,0.33707044,0.0054598656,0.6574697
id05609,0.0070498833,0.9644167,0.028533459
id27242,0.014988891,0.0026496064,0.9823615
id03464,0.58181006,0.15498859,0.26320136
id20129,0.0006671327,8.658929e-05,0.99924636
id07890,0.0003724797,0.9995047,0.00012288302
id24082,0.91549826,0.0038915891,0.080610126
id18550,0.0019840659,0.0002273644,0.99778855
id13345,0.02722839,0.0026828914,0.97008866
id21162,0.8943153,0.07287225,0.032812465
id05896,0.034040835,0.054087553,0.9118716
id00549,0.0062674633,0.0031972597,0.9905353
id19986,0.4079169,0.1109105,0.4811726
id12287,0.2744949,0.0022158774,0.72328925
id21149,0.14794798,0.019989422,0.8320626
id15937,0.016049577,0.9094305,0.0745199
id18043,0.7500856,0.025486758,0.22442763
id19288,0.8928958,0.09442732,0.012676884
id16304,0.011693813,0.021196831,0.9671094
id03605,0.8630035,0.058814354,0.07818216
id00126,0.036844514,0.460906,0.50224954
id11734,0.75675374,0.05378893,0.1894573
id20670,0.001675054,0.9891009,0.009224094
id02266,0.042146493,0.0055973073,0.95225626
id06651,0.006332494,0.9283063,0.06536127
id12969,0.98671675,0.012101744,0.0011814641
id15664,0.3179826,0.6079073,0.07411008
id09699,0.037363235,0.22033757,0.7422992
id07426,0.09547151,0.03069963,0.8738289
id12040,0.0015078118,0.9978606,0.000631552
id22961,0.6410934,0.2589469,0.09995976
id23971,0.0011118244,0.9986039,0.00028427097
id21433,0.7823894,0.1392435,0.07836706
id12028,0.006336705,0.99025095,0.0034123913
id15673,0.24174519,0.49034435,0.2679105
id18681,0.26861313,0.0023765084,0.7290104
id21339,0.54747236,0.39321017,0.059317444
id23755,0.36933854,0.18993299,0.44072852
id10369,0.0042075124,0.0089219175,0.9868706
id03917,0.17735943,0.12570694,0.6969336
id17078,0.011189794,0.5617224,0.4270878
id10873,0.8464981,0.057725985,0.09577596
id21158,0.9121442,0.0035253358,0.08433047
id16491,0.94936013,0.04199697,0.008642856
id23930,0.00017393571,0.9997209,0.00010515923
id16048,0.0016393225,0.99623907,0.0021216515
id10070,0.9850588,0.00905467,0.005886549
id24962,0.5295101,0.055634614,0.4148553
id27787,0.9149193,0.040655248,0.044425476
id16840,0.03955459,0.95480824,0.0056371735
id01994,0.99298906,0.004826946,0.0021839528
id10756,0.0018204865,0.0005927406,0.9975867
id16697,0.07560956,0.55707985,0.36731055
id19603,0.035074215,0.9541748,0.010750925
id03903,0.9949066,0.0046681366,0.0004252031
id20992,0.27606702,0.025416398,0.69851655
id15687,0.0040429835,0.99191976,0.0040372177
id19769,0.18118247,0.7521284,0.06668911
id06048,0.5183525,0.37849665,0.103150845
id25098,0.054007992,0.9443739,0.0016180895
id16091,0.8020532,0.0751543,0.1227925
id27192,0.52621293,0.06689527,0.40689176
id05897,0.2948586,0.15679596,0.54834545
id00828,0.9033188,0.0775343,0.019146826
id20605,0.95937103,0.006280169,0.03434877
id05872,0.11567339,0.18886182,0.6954648
id00761,0.97928053,0.00796343,0.012756035
id19573,0.5079584,0.027750175,0.4642914
id03081,0.0051253196,0.01662727,0.97824746
id04887,0.29350656,0.0024160068,0.7040774
id17700,0.001664964,0.0005777151,0.9977574
id03250,0.7585332,0.23726429,0.0042024907
id21027,0.0013644848,0.9982247,0.00041081276
id19567,0.9195602,0.07898492,0.0014548472
id05661,0.059399854,0.013334742,0.92726547
id27405,0.993956,0.0043378808,0.001706141
id01546,0.0053416425,0.9898018,0.004856599
id02288,0.0003366845,0.9995179,0.0001453749
id11057,0.0045849406,0.0008835618,0.9945315
id09191,0.0019013268,0.9914302,0.0066684415
id19074,0.0017701962,0.0014705592,0.99675924
id25012,0.761126,0.08681506,0.15205896
id24857,0.00078922306,0.99821544,0.0009953724
id07557,0.06116238,0.573568,0.36526963
id23072,0.99624485,0.0026906834,0.0010644066
id20317,0.863516,0.1317454,0.0047386247
id16642,0.9553243,0.002995947,0.041679718
id04211,0.024854464,0.1670132,0.80813235
id22871,0.00039227947,0.9993654,0.00024229323
id16178,0.0009925163,0.00063318486,0.9983742
id25172,0.28740758,0.09641987,0.61617255
id15654,0.6886012,0.054154683,0.25724408
id26067,0.99543166,0.0026559134,0.0019124711
id11955,0.098965816,0.086127035,0.8149072
id24939,0.0011304516,0.0015295505,0.99734
id07378,0.94776976,0.02929136,0.022938823
id22455,0.038397286,0.920014,0.041588716
id12850,0.032407764,0.0034112432,0.964181
id12403,0.9918285,0.0006543135,0.007517199
id11593,0.023270734,0.9738554,0.0028738528
id27776,0.71595836,0.047725856,0.23631576
id14497,0.0016955037,0.00021696053,0.99808747
id24628,0.24860074,0.029669387,0.7217299
id11283,0.2719905,0.008415584,0.7195939
id00459,0.99809974,0.0012935303,0.00060677854
id11310,0.009680271,0.90057087,0.0897488
id05177,0.008610434,0.99132055,6.898286e-05
id22598,0.003005977,0.9932766,0.003717448
id05214,0.28314513,0.6293004,0.0875544
id22797,0.8323547,0.057053976,0.110591285
id15832,0.01595901,0.008904825,0.97513616
id00479,0.25198242,0.7387515,0.009266063
id05840,0.03112643,0.09006828,0.87880534
id27489,0.0010873445,0.00015342819,0.99875927
id03281,0.0010237736,0.9981343,0.0008419425
id27046,0.9449132,0.0030057514,0.052080993
id09213,0.0017617781,0.001390899,0.99684733
id18775,0.9692543,0.012560343,0.018185385
id09731,0.26387778,0.7015975,0.034524716
id25031,0.9163052,0.050505184,0.033189617
id11945,0.36133543,0.015661819,0.62300277
id20286,0.94608957,0.048356976,0.0055534467
id27960,0.06354185,0.005594646,0.93086356
id13206,0.0013819956,0.0023362192,0.9962818
id09964,0.24270569,0.10468832,0.652606
id16811,0.002062285,0.99592113,0.0020166007
id08948,0.014809498,0.9829281,0.0022624168
id17636,0.0012023596,6.395596e-05,0.9987337
id14046,0.6998176,0.009451548,0.29073083
id22873,0.9353465,0.024678608,0.039974924
id09962,0.0010632733,0.0010867954,0.99784994
id26474,0.9815622,0.006775159,0.011662722
id11898,0.25355121,0.73337007,0.013078735
id25477,0.9992207,0.0005338834,0.00024543426
id25457,0.64708614,0.0031045282,0.3498093
id26675,0.057181448,0.0041789804,0.9386396
id04422,0.022860652,0.078935236,0.89820415
id04237,0.5531676,0.17050344,0.27632898
id07049,0.016145192,0.9821492,0.0017055543
id18211,0.78091997,0.1289913,0.09008872
id16033,0.018242076,0.97307587,0.008681996
id16680,0.68304616,0.04710915,0.2698447
id08977,0.046175584,0.8105544,0.14327008
id18494,0.0001808179,0.99973005,8.909574e-05
id07714,0.07521477,0.0013619064,0.9234233
id01243,0.9817238,0.0032274688,0.0150487125
id18562,0.0025057925,0.9958324,0.001661896
id03147,0.00783989,0.0015681618,0.99059194
id24138,0.744172,0.05161762,0.20421042
id21062,0.7847696,0.006434895,0.20879552
id25053,0.002276299,0.003495055,0.9942286
id14390,0.19818898,0.025707263,0.7761038
id10122,0.3450658,0.0076896753,0.6472445
id13160,0.018612837,0.9594301,0.021957044
id00780,0.006437205,0.9932547,0.00030805398
id20996,0.51307935,0.014227948,0.47269273
id16008,0.6812451,0.071324214,0.24743071
id10522,0.046853196,0.9406239,0.012522946
id18498,0.65569997,0.104782514,0.2395175
id09341,0.0006242457,0.99907935,0.00029636006
id22456,0.74132156,0.03071311,0.22796533
id07592,0.00047613514,0.9992403,0.00028361107
id25634,0.9996183,0.00026091587,0.00012072931
id15011,0.34279466,0.5399574,0.11724792
id14245,0.8445497,0.006712067,0.14873822
id21107,0.064773716,0.006425697,0.9288005
id01881,0.03625348,0.57464564,0.38910088
id12772,0.035721794,0.026929311,0.9373489
id17589,0.9861768,0.011216396,0.0026068643
id24421,0.0011518671,0.00030847394,0.9985397
id22088,0.0052771242,0.014112078,0.98061085
id21687,0.4410368,0.11196135,0.44700184
id17810,0.01143846,0.0019990487,0.98656255
id25153,0.00456057,0.99439657,0.0010429204
id18083,0.8656415,0.1104279,0.02393064
id00655,0.46016285,0.01972209,0.5201151
id13195,0.20852786,0.0067081098,0.78476405
id23708,0.001145438,0.99345124,0.005403284
id17977,0.1571102,0.0065059843,0.8363838
id10501,0.0008271124,0.99901915,0.000153757
id08697,0.23858418,0.7184119,0.043003872
id09269,0.0011426115,0.99844813,0.00040922977
id21153,0.99536645,0.0026804411,0.0019530787
id06257,0.79100657,0.06796964,0.14102383
id08366,0.49389902,0.054364175,0.45173678
id00263,0.77308804,0.14802003,0.07889198
id14445,0.9291675,0.023439117,0.047393393
id18864,0.016343705,0.039171733,0.9444846
id18427,0.7449153,0.05134156,0.20374314
id24348,0.047641512,0.007906375,0.94445217
id17329,0.99689853,0.0018181491,0.0012833548
id07519,0.024292372,0.9561195,0.019588156
id17995,0.007572021,0.0008997963,0.99152815
id25329,0.9846757,0.004156851,0.01116744
id14513,0.9869304,0.00964355,0.0034260685
id10203,0.20855851,0.43989632,0.35154524
id25887,0.97000813,0.008010199,0.02198167
id08186,0.45498046,0.049114246,0.49590528
id20535,0.009973224,0.9818773,0.008149408
id06411,0.006594652,0.006658215,0.98674715
id11984,0.97021693,0.014384251,0.015398869
id16389,0.009390741,0.9060098,0.084599435
id23333,0.9981275,0.00075397384,0.0011185268
id19447,0.17025249,0.038872678,0.79087484
id01461,0.87757677,0.060133457,0.0622898
id25601,0.0069958554,0.99176264,0.0012415595
id04803,0.9020294,0.060322363,0.037648235
id19029,0.00035723884,0.99897456,0.0006681978
id11507,0.82519305,0.12288579,0.05192118
id13246,0.08273176,0.0060431743,0.9112251
id26927,0.06565102,0.0015524449,0.9327965
id12423,0.99561214,0.002206729,0.0021811593
id09601,0.0037340708,0.9941649,0.002101086
id23100,0.13462973,0.5413739,0.32399637
id21939,0.9893778,0.005104258,0.005517966
id16139,0.00057832553,0.00023465729,0.99918705
id27334,0.9972204,0.002115266,0.00066431
id22326,0.0015100751,0.0002640759,0.99822587
id18527,0.00054530415,0.0011745738,0.99828017
id05072,0.0015723194,0.000117005984,0.9983107
id21820,0.00011614721,0.99985373,3.0129295e-05
id13960,0.89952695,0.043888804,0.056584198
id03958,0.9469523,0.003643315,0.04940445
id10849,0.8993821,0.08679799,0.01381993
id06252,0.99839824,0.00044770114,0.0011539952
id26045,0.9652745,0.0019155251,0.032809936
id04849,0.002932419,0.9953433,0.0017242485
id05215,0.005548563,0.9904882,0.0039631864
id22830,0.2165996,0.5674346,0.21596585
id21325,0.12547383,0.8333533,0.04117293
id09287,0.05166419,0.0014964965,0.9468393
id24354,0.65166396,0.20373818,0.14459783
id06784,0.0019015535,0.9916174,0.006481116
id03848,0.5959455,0.13387088,0.2701837
id01410,0.43173307,0.17790385,0.39036304
id00874,0.4060181,0.024723912,0.569258
id00784,0.026111377,0.017479874,0.9564088
id19909,0.0023584105,0.9969868,0.00065479364
id18906,0.0007628326,0.9979875,0.0012495948
id18748,0.0013144785,0.005201469,0.9934841
id04654,0.9310903,0.058683492,0.010226153
id07608,0.6310356,0.0678932,0.30107123
id10845,0.013635009,0.96073395,0.025631092
id10718,0.0016104878,0.0007760738,0.99761343
id19100,0.0025801181,0.9967512,0.00066872226
id10416,0.9908813,0.0020476382,0.007070995
id02535,0.00066956383,0.99920267,0.0001277846
id23920,0.14221554,0.0015967061,0.8561877
id16226,0.68927205,0.22085299,0.08987498
id09196,0.0011720652,0.99863154,0.00019636625
id03368,0.022336781,0.3048004,0.6728628
id27373,0.33505103,0.081071034,0.5838779
id11497,0.43797615,0.19697468,0.3650492
id07640,0.52788895,0.42866284,0.043448176
id22416,0.00066350144,0.99916434,0.00017220894
id20303,0.0018945088,0.99713576,0.0009697535
id13811,0.0037909814,0.00019486915,0.9960141
id04365,0.008910623,0.97554785,0.015541552
id00199,0.009396299,0.06001812,0.93058556
id24884,0.9955735,0.0032039348,0.0012224847
id06763,0.0005449187,0.9990125,0.00044256097
id18275,0.3620659,0.12200439,0.51592976
id20971,0.56540644,0.07509798,0.3594956
id01581,0.0007017131,0.0010907667,0.99820757
id24805,0.01927336,0.002049229,0.9786774
id07950,0.026613932,0.86182135,0.11156472
id26346,0.021197885,0.008014874,0.97078717
id24046,0.9504403,0.007343592,0.042216104
id05548,0.0012686234,0.9977355,0.0009958555
id17433,0.99579763,0.0017294155,0.0024730149
id18712,0.98571014,0.005491354,0.008798497
id21128,0.10617027,0.01199378,0.88183594
id02906,0.059289675,0.023946546,0.91676384
id22201,0.0005323241,0.999316,0.00015167083
id08614,0.033747137,0.9476943,0.018558616
id22484,0.056992695,0.9328989,0.010108381
id16291,0.16084702,0.70469654,0.13445646
id26869,0.25504273,0.71254665,0.03241065
id18062,0.00087218586,0.9963973,0.0027305267
id27078,0.993948,0.0049520386,0.0010999352
id02756,0.034951374,0.18757403,0.7774746
id03454,0.0139161395,0.06293058,0.9231533
id02195,0.012264019,0.0009560951,0.98677987
id27418,0.002167013,0.99714124,0.0006917304
id02733,0.9711945,0.022184575,0.00662095
id15677,0.90594053,0.022995632,0.07106387
id08204,0.8303592,0.061976437,0.10766436
id11529,0.98452896,0.009082555,0.006388542
id14000,0.0025047997,0.005248586,0.9922466
id11866,0.9041325,0.016833453,0.07903404
id14084,0.0008241275,0.99835014,0.0008257187
id17826,0.37773988,0.047557577,0.57470256
id07289,0.0009307358,0.00074866257,0.9983205
id05102,0.9737307,0.017814474,0.008454882
id14779,0.940649,0.013189601,0.04616139
id19144,0.0043057455,0.99427336,0.0014209048
id12372,0.0012715695,0.9984401,0.00028839178
id05673,0.0004463556,0.99943835,0.000115225244
id07343,0.0065931915,0.0005065855,0.99290025
id10390,0.0067500635,0.89376926,0.0994807
id27323,0.16240145,0.008666573,0.82893205
id26483,0.99789584,0.001659245,0.0004448618
id07690,0.7413827,0.07412726,0.18449005
id22766,0.83682823,0.10842191,0.054749843
id10289,0.99402434,0.004924103,0.0010515447
id22243,0.14384337,0.81678206,0.039374635
id24509,0.13602784,0.863311,0.0006611465
id02407,0.0040681288,0.98231333,0.013618495
id08746,0.0042551337,0.00030545238,0.99543947
id12854,0.75333583,0.121291526,0.12537257
id25598,0.0016004608,0.00066278223,0.9977367
id16973,0.006312429,0.017513309,0.97617424
id20066,0.10762158,0.09693328,0.7954451
id25966,0.00096653745,0.9982673,0.0007661981
id21599,0.001148083,0.0018007851,0.9970511
id17112,0.8710479,0.017873926,0.11107814
id01775,0.0019942396,0.9971732,0.00083249935
id08484,0.0027029736,0.00019694288,0.99710006
id12094,0.0019886573,0.9971547,0.00085659645
id25422,0.26917002,0.038254358,0.69257563
id25063,0.08637454,0.90930897,0.0043164683
id25508,0.0027742437,0.0007808065,0.996445
id01575,0.4063051,0.0020667268,0.5916282
id24368,0.0021142934,0.0007044564,0.9971813
id16823,0.0027240037,0.9941554,0.0031206056
id22747,0.117279895,0.8708114,0.011908745
id19321,0.05936481,0.020606872,0.9200284
id08220,0.0009651481,0.99855214,0.00048274646
id12296,0.6724663,0.009803567,0.31773013
id11186,0.99917656,0.000677504,0.00014585286
id10551,0.000749936,0.9990569,0.00019319645
id20839,0.40318972,0.05599308,0.54081726
id06118,0.8276219,0.056551673,0.11582649
id06330,0.10234628,0.59119785,0.3064559
id02669,0.5587898,0.31358352,0.1276267
id14811,0.9987336,0.0007619867,0.00050439086
id04728,0.992044,0.0020641088,0.0058919378
id16646,0.031562325,0.0026494553,0.96578825
id13018,0.0011632093,0.9859136,0.012923254
id15248,0.9589101,0.04045034,0.0006395029
id23476,0.33784214,0.643632,0.018525898
id09208,0.00196439,0.9978922,0.00014346204
id19351,0.66986567,0.21335183,0.1167825
id02009,0.543931,0.08640668,0.36966234
id00785,0.93272656,0.026692225,0.040581204
id07975,0.6749791,0.041639358,0.28338155
id17892,0.026144773,0.9584102,0.015445011
id03299,0.60393554,0.18569846,0.21036595
id15351,0.0141415885,0.9794663,0.0063921446
id11066,0.37559104,0.56925064,0.055158302
id20485,0.008105151,0.9914374,0.00045751155
id13866,0.993715,0.0037297322,0.002555276
id17335,0.00054050755,0.9992199,0.00023963272
id15220,0.65239966,0.19600229,0.151598
id24047,0.9657137,0.031136746,0.0031495949
id15180,0.0008577917,0.9989832,0.00015896405
id16921,0.26296633,0.07328451,0.66374916
id17207,0.011775271,0.001184653,0.9870401
id15068,0.18524848,0.09888176,0.7158698
id22013,0.80646425,0.04887911,0.14465667
id11929,0.89065725,0.007552608,0.10179017
id12540,0.0832764,0.91413426,0.0025893294
id12582,0.74511844,0.092894964,0.16198659
id05261,0.52771306,0.25243646,0.21985044
id08471,0.9800755,0.016544791,0.003379785
id15209,0.14148942,0.8333314,0.025179204
id01148,0.8462393,0.14743489,0.006325769
id26519,0.003594115,0.0008329146,0.9955729
id16510,0.9568479,0.023293251,0.019858852
id03888,0.0011682851,0.99769235,0.0011394031
id27926,0.962265,0.025612773,0.012122235
id05359,0.0035918553,0.0023195317,0.99408865
id04274,0.912675,0.0339925,0.053332474
id21013,0.19379592,0.28874627,0.51745784
id11443,0.019308586,0.030009847,0.95068157
id09956,0.8011511,0.046851993,0.15199694
id03138,0.33511806,0.5599319,0.10495004
id08516,0.960528,0.01197344,0.027498508
id08608,0.002718854,0.00029186532,0.9969893
id04629,0.005528217,0.008573211,0.9858986
id19808,0.8249542,0.1721104,0.0029353653
id16578,0.2793639,0.08254272,0.6380934
id04607,0.03714807,0.9587359,0.0041160653
id22816,0.0012887446,0.9975068,0.0012045287
id27913,0.7828712,0.13455474,0.0825741
id00346,0.0072247675,0.029028991,0.9637462
id02198,0.0022452846,0.9958437,0.0019109569
id27303,0.9991228,0.0006223094,0.00025489368
id07033,0.0031936318,0.00053374097,0.9962727
id03546,0.026666572,0.0425036,0.9308299
id14709,0.9987331,0.0007145431,0.00055232993
id25348,0.9946026,0.0023196668,0.0030776667
id19596,0.077470236,0.01994642,0.90258336
id12265,0.023110738,0.001977332,0.9749119
id01054,0.86965847,0.030404754,0.0999368
id03002,0.00037609896,0.00021309765,0.99941087
id25624,0.9968418,0.0013917888,0.0017663831
id16202,0.74167013,0.05694535,0.2013845
id08187,0.1597004,0.80594313,0.034356516
id24373,0.3498256,0.17687303,0.47330138
id06415,0.14895609,0.4139909,0.43705294
id09078,0.0028963624,0.99699533,0.00010829074
id25989,0.9132412,0.008988254,0.07777056
id05431,0.8140155,0.10987354,0.07611094
id16557,0.017917147,0.9684249,0.013657898
id22749,0.9662673,0.016905634,0.016827092
id00697,0.015532627,0.017131265,0.9673361
id22969,0.9316241,0.056054097,0.012321797
id07440,0.016539747,0.0056382273,0.977822
id19872,0.35692716,0.16101575,0.48205703
id06054,0.97904676,0.020055145,0.00089803786
id27862,0.8833872,0.041135196,0.075477615
id27186,0.4581408,0.028462619,0.51339656
id01617,0.015607212,0.001052736,0.98334
id11922,0.0022682408,0.9973496,0.00038217113
id15003,0.05591006,0.36442563,0.5796643
id09458,0.055538744,0.0029147451,0.9415465
id03568,0.9711737,0.010865246,0.01796101
id27132,0.92378795,0.057373956,0.018838039
id24204,0.06489408,0.89582324,0.039282665
id24736,0.7681902,0.036095105,0.19571465
id06990,0.0009803452,0.99842083,0.0005988822
id24155,0.014042061,0.92815065,0.057807248
id22129,0.001812704,0.00027001562,0.99791723
id00191,0.017418854,0.0035813653,0.97899985
id05185,0.3299622,0.0060883514,0.6639495
id13399,0.60621303,0.3068946,0.08689236
id20862,0.8959351,0.017204078,0.0868608
id06180,0.9981034,0.000700355,0.0011962485
id27225,0.67128265,0.11401084,0.2147065
id09447,0.00552827,0.3796575,0.6148142
id18125,0.9988318,0.00063763297,0.00053052587
id04010,0.0075018154,0.001912836,0.9905854
id17932,0.9317498,0.0139535265,0.05429668
id17948,0.99601185,0.0018823964,0.0021057373
id18545,0.08014548,0.01004024,0.9098143
id03389,0.99855846,0.00087253144,0.0005690311
id02487,0.108721614,0.018105676,0.87317276
id04924,0.94450915,0.02239053,0.03310028
id23553,0.012829073,0.026320845,0.96085006
id16831,0.99690515,0.0026560277,0.00043885957
id01296,0.99650866,0.0025218206,0.00096947735
id12033,0.12510896,0.08369523,0.79119575
id06913,0.001789719,0.9976841,0.00052610796
id15715,0.13148442,0.5955908,0.2729248
id23432,0.08367715,0.03973031,0.8765925
id01152,0.76233387,0.064199716,0.17346641
id16384,0.33562675,0.6307007,0.033672564
id04060,0.86678106,0.0012311114,0.13198785
id21604,0.984932,0.011735788,0.0033322282
id11212,0.0008685213,0.00037913295,0.99875236
id26589,0.38747773,0.041208997,0.57131326
id15858,0.6979623,0.28707302,0.0149646625
id02814,0.019707022,0.888649,0.091644004
id18347,0.4302229,0.0764138,0.49336326
id02517,0.22491921,0.058100626,0.7169802
id20800,0.6970993,0.28319895,0.019701706
id16428,0.9328367,0.032483973,0.034679256
id23844,0.9996942,0.00019476718,0.00011108459
id11149,0.0029418857,0.9913571,0.0057010287
id12505,0.0014039567,0.99803656,0.00055949786
id10850,0.19148442,0.7921022,0.016413357
id05706,0.75974506,0.022424195,0.21783078
id23216,0.012743049,0.97294396,0.014312974
id16618,0.0065331245,0.0024127075,0.99105424
id04283,0.00421127,0.81975925,0.17602949
id20374,0.018278047,0.008106967,0.97361493
id07227,0.0017880654,0.99322903,0.004982903
id06396,0.99544346,0.0014585683,0.003097915
id08884,0.98873246,0.0045279386,0.006739586
id10983,0.99863225,0.0009235569,0.00044421913
id07296,0.0004895586,0.99938273,0.00012766692
id17683,0.017053023,0.023804,0.959143
id26473,0.007229606,0.0004791833,0.9922913
id06454,0.0051784506,0.0003736522,0.99444795
id19166,0.99937844,0.00023787774,0.00038369503
id08406,0.37915897,0.5875391,0.033301905
id25126,0.004594576,0.006759308,0.98864615
id27593,0.9004819,0.06360961,0.03590849
id24613,0.013529302,0.019989388,0.96648127
id26586,0.96642613,0.012536814,0.021037042
id25719,0.008113632,0.0015493366,0.990337
id05015,0.53134227,0.09059637,0.37806138
id01594,0.53050846,0.26717278,0.20231871
id01522,0.0015458071,0.0056296093,0.99282455
id06935,0.994859,0.0044380245,0.0007029874
id01975,0.00027680706,0.00037310642,0.99935013
id20847,0.004125611,0.0036731933,0.9922012
id24960,0.0026616235,0.0013114114,0.996027
id27808,0.017796405,0.9812346,0.0009689906
id25463,0.9849081,0.008030563,0.0070613944
id11367,0.386258,0.16884176,0.4449002
id02273,0.0071048154,0.007251827,0.9856434
id02167,0.9955592,0.0017559028,0.002684828
id08352,0.002332784,0.99705255,0.0006146685
id26928,0.15883546,0.82686776,0.014296827
id04224,0.971993,0.027182167,0.00082483515
id00462,0.118969366,0.8690205,0.012010153
id16591,0.0045629633,0.99222106,0.0032160212
id06982,0.0005190027,0.9993936,8.736081e-05
id24880,0.0013958237,0.98314315,0.015461061
id27479,0.05996233,0.027024588,0.9130131
id16556,0.9947802,0.0046154093,0.0006044263
id15231,0.010056054,0.008071129,0.98187286
id14694,0.56911725,0.051711474,0.37917128
id01114,0.8610241,0.07344096,0.065534934
id18694,0.67353135,0.06823812,0.25823054
id25551,0.9527464,0.01374637,0.03350726
id23478,0.54573214,0.010821884,0.443446
id22780,0.9434463,0.02493154,0.031622216
id06602,0.0040694103,0.9823899,0.013540614
id05176,0.0014428209,0.9982065,0.00035067133
id15450,0.019558268,0.006935632,0.97350615
id16956,0.009550125,0.006309987,0.9841399
id23532,0.0059763826,0.9893568,0.0046668346
id22688,0.0009408138,0.00027825098,0.9987809
id12898,0.3711865,0.60444885,0.024364633
id21525,0.99659145,0.0019188442,0.001489733
id13576,0.93904656,0.025220377,0.035733048
id07080,0.45078948,0.45941183,0.08979873
id25397,0.9993944,0.0003041785,0.0003014363
id08383,0.9174522,0.038128752,0.044419046
id08285,0.78661877,0.0148554845,0.19852577
id10323,0.11943186,0.026689976,0.85387814
id10441,0.0037722103,0.99490815,0.0013195704
id26298,0.49867812,0.0014377986,0.4998841
id13531,0.84846175,0.14358436,0.007953878
id03191,0.652863,0.26451525,0.082621716
id19771,0.0017356714,0.9951428,0.0031215788
id03275,0.963058,0.011439149,0.025502805
id11616,0.0029819356,0.0011541679,0.9958639
id03117,0.00066974084,0.99919516,0.00013508025
id08054,0.019896476,0.002949733,0.9771538
id15303,0.17318496,0.6702418,0.15657327
id02470,0.11632247,0.015973229,0.86770433
id01452,0.10754394,0.040507406,0.8519487
id11934,0.0028644348,0.99500775,0.002127777
id00258,0.07217786,0.35350382,0.5743183
id27905,0.1499244,0.736777,0.11329855
id23897,0.0018662938,0.9973308,0.0008028935
id02334,0.0021810543,0.99563223,0.0021867382
id07638,0.9988432,0.00092452933,0.00023228207
id13181,0.3999198,0.19360289,0.4064773
id01284,0.9981426,0.00059787004,0.0012595095
id27402,0.99832565,0.0010242683,0.0006500365
id14742,0.00078786974,0.0007611495,0.998451
id12370,0.40595528,0.012546338,0.5814983
id19048,0.9623526,0.022019537,0.015627854
id08388,0.0019835134,0.0018358219,0.99618065
id19205,0.988972,0.0052028233,0.0058251605
id04851,0.0079064425,0.0010662266,0.9910273
id16478,0.048024494,0.9224424,0.029533174
id06806,0.000958687,0.9986205,0.00042079872
id13659,0.1483398,0.5829678,0.2686924
id09861,0.032057464,0.96279585,0.005146741
id05986,0.00063937803,0.99923074,0.00012988229
id15844,0.010374588,0.9837172,0.005908278
id05900,0.78872734,0.09813731,0.11313536
id20409,0.9689428,0.02557862,0.0054785325
id08751,0.027463404,0.9702725,0.0022640969
id22617,0.29175884,0.01565449,0.6925867
id13064,0.23232222,0.010016034,0.75766176
id14506,0.016655164,0.009965286,0.9733795
id05783,0.001681308,0.0015935696,0.99672514
id23139,0.0040328503,0.00043380013,0.99553335
id04770,0.9983601,0.00074595044,0.0008939973
id11775,0.9845472,0.01304494,0.002407804
